words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
exempt,1014,94,128,27,9,1078.0,107.5,0.0187239944521497,0.0673684210526315,6a4a1f9a-765c-49cd-98a5-7d68afb43612,the_voynich_manuscript_85,"According to investigations by Xavier Ceccaldi and others, just before this happened, many books of the University's library were hastily transferred to the personal libraries of its faculty, which were exempt from confiscation."
from,1169,92,85,23,9,1211.5,103.5,0.0159500693481276,0.0447368421052631,460d84a4-a698-496f-9a4a-043ba8bc94bd,the_voynich_manuscript_85,"According to investigations by Xavier Ceccaldi and others, just before this happened, many books of the University's library were hastily transferred to the personal libraries of its faculty, which were exempt from confiscation."
confiscation.,1278,90,276,25,9,1416.0,102.5,0.0173370319001386,0.1452631578947368,25857579-b707-47a7-8998-47f9e778b08d,the_voynich_manuscript_85,"According to investigations by Xavier Ceccaldi and others, just before this happened, many books of the University's library were hastily transferred to the personal libraries of its faculty, which were exempt from confiscation."
Kircher's,1585,90,195,25,9,1682.5,102.5,0.0173370319001386,0.1026315789473684,43ec1ee4-8d77-499d-8541-ddd369e9f2f0,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
correspondence,2,181,304,30,9,154.0,196.0,0.0208044382801664,0.16,5f8effd3-01bc-40aa-b43c-fdf692a42c4c,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
was,330,187,64,18,9,362.0,196.0,0.0124826629680998,0.0336842105263157,d393fee7-2414-415b-be56-d3dd8fb039f4,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
among,420,188,108,23,9,474.0,199.5,0.0159500693481276,0.0568421052631578,47a03f52-8ede-4265-9d22-e26474c45f3c,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
those,553,181,105,24,9,605.5,193.0,0.0166435506241331,0.0552631578947368,0f8febb2-1494-430c-a6e5-3ec044e3d3c9,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
books,682,181,108,24,9,736.0,193.0,0.0166435506241331,0.0568421052631578,3f82d5e6-9f61-4e97-84e1-3f1a5ee37840,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
--,820,193,32,3,9,836.0,194.5,0.0020804438280166,0.0168421052631578,24921745-83aa-44e4-99b0-3c40bea6442f,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
and,882,181,64,24,9,914.0,193.0,0.0166435506241331,0.0336842105263157,cf3dc0e1-2ee2-4364-a988-35ccb82f91b0,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
so,971,187,39,18,9,990.5,196.0,0.0124826629680998,0.0205263157894736,812fb867-9011-49ed-ba44-de87be0e53de,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
apparently,1036,181,217,30,9,1144.5,196.0,0.0208044382801664,0.1142105263157894,11cd06ba-a07f-406a-a945-479b0d9c11cd,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
was,1276,187,64,18,9,1308.0,196.0,0.0124826629680998,0.0336842105263157,41e2b19e-ea9a-47db-a7f3-b57603fde9ae,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
the,1367,181,61,24,9,1397.5,193.0,0.0166435506241331,0.0321052631578947,ac243f8e-d1df-4194-950d-b7248dee67c0,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
Voynich,1452,180,154,30,9,1529.0,195.0,0.0208044382801664,0.0810526315789473,fcf00e0f-ed50-4057-bc95-927d31c4c569,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
"manuscript,",1628,180,234,31,9,1745.0,195.5,0.0214979195561719,0.1231578947368421,e8a4351b-21d9-455a-96e0-11491a4e86e4,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
as,2,277,40,18,9,22.0,286.0,0.0124826629680998,0.0210526315789473,d8f00dc4-7ed2-48ec-9422-9dd05145728e,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
it,70,270,38,25,9,89.0,282.5,0.0173370319001386,0.02,566714d3-e13d-41eb-bb8c-f718e08ba2ec,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
still,135,270,104,25,9,187.0,282.5,0.0173370319001386,0.0547368421052631,e93d8c61-d548-4830-a0bb-855c2a70042d,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
bears,264,271,108,24,9,318.0,283.0,0.0166435506241331,0.0568421052631578,c7ac2d9c-01ae-488b-a998-50faf00425ea,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
the,399,271,61,24,9,429.5,283.0,0.0166435506241331,0.0321052631578947,077e3b8a-6d83-4ffe-883b-e013205904e1,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
name,485,278,85,17,9,527.5,286.5,0.0117891816920943,0.0447368421052631,5d16d985-4be0-4ff2-84d0-49c8a77530b1,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
plate,594,271,108,30,9,648.0,286.0,0.0208044382801664,0.0568421052631578,9753ddab-cd0c-493f-a957-dedfd22e674d,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
of,728,272,39,23,9,747.5,283.5,0.0159500693481276,0.0205263157894736,15126cc9-79bc-4232-bd9b-ef07e751ae40,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
Petrus,794,274,128,21,9,858.0,284.5,0.0145631067961165,0.0673684210526315,c3141ff6-1ade-4db4-a8cf-6d80a8f0f375,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
"Beckx,",947,271,123,28,9,1008.5,285.0,0.0194174757281553,0.0647368421052631,4b2ea0ef-813d-4c07-8e0b-ae0a0e236a0f,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
head,1101,271,87,24,9,1144.5,283.0,0.0166435506241331,0.0457894736842105,0eae2db4-dd74-4392-99f6-4f25f2ef800d,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
of,1212,272,39,23,9,1231.5,283.5,0.0159500693481276,0.0205263157894736,f506ffb2-27f7-4a89-a6e9-ded3518220a6,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
the,1279,271,61,24,9,1309.5,283.0,0.0166435506241331,0.0321052631578947,92e05f93-aa23-4062-a31e-d52194cf7c6c,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
Jesuit,1366,270,128,25,9,1430.0,282.5,0.0173370319001386,0.0673684210526315,0ef5a3c8-4196-4e81-b445-4ab754334dbd,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
order,1520,271,105,24,9,1572.5,283.0,0.0166435506241331,0.0552631578947368,7413dfc6-83c6-4f6e-842b-35172333bc26,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
and,1652,271,64,24,9,1684.0,283.0,0.0166435506241331,0.0336842105263157,d1062ccd-1b89-427f-b519-46381311a3e9,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
the,1741,271,61,24,9,1771.5,283.0,0.0166435506241331,0.0321052631578947,b506d0db-2a8d-4a2e-aca6-47ce9340d5b8,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
University's,0,360,262,30,9,131.0,375.0,0.0208044382801664,0.1378947368421052,c6abb97a-668f-4882-8109-6132f39064c9,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
Rector,287,364,128,21,9,351.0,374.5,0.0145631067961165,0.0673684210526315,8cc6472d-263b-4f21-8d5c-d98437803938,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
at,442,364,40,21,9,462.0,374.5,0.0145631067961165,0.0210526315789473,7005b70a-c75a-44ac-9f68-7caf2e83651e,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
the,509,361,61,24,9,539.5,373.0,0.0166435506241331,0.0321052631578947,351e8f9f-f3f6-4cee-846e-90c65aee9055,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
time.,597,360,99,25,9,646.5,372.5,0.0173370319001386,0.0521052631578947,84c92338-86d0-4bb1-b596-996bb938ec97,the_voynich_manuscript_86,"Kircher's correspondence was among those books -- and so apparently was the Voynich manuscript, as it still bears the name plate of Petrus Beckx, head of the Jesuit order and the University's Rector at the time."
Around,726,361,132,24,9,792.0,373.0,0.0166435506241331,0.0694736842105263,0a3ce134-efc1-470e-8f39-570a5964633c,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
"1912,",883,364,99,25,9,932.5,376.5,0.0173370319001386,0.0521052631578947,c7c0fb59-557a-458d-900f-0e8573ac70ff,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
the,1015,361,61,24,9,1045.5,373.0,0.0166435506241331,0.0321052631578947,afd90c6f-3a50-41d2-a86c-164ed1fdc333,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
Collegio,1102,360,172,31,9,1188.0,375.5,0.0214979195561719,0.0905263157894736,98a75cae-c153-47dc-b152-4f7ce3d3243c,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
Romano,1299,364,129,21,9,1363.5,374.5,0.0145631067961165,0.0678947368421052,e8de2ce5-5928-4c45-b7f2-3b1a8f08c720,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
was,1452,367,64,18,9,1484.0,376.0,0.0124826629680998,0.0336842105263157,5448bc89-5d11-4839-815e-70c73692261c,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
short,1543,361,105,24,9,1595.5,373.0,0.0166435506241331,0.0552631578947368,2de402f7-d0cb-4e88-aaa8-f9dba8b1ddd9,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
of,1674,362,39,23,9,1693.5,373.5,0.0159500693481276,0.0205263157894736,90cf349e-1ff0-488f-b75f-2937ee7620ea,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
money,1738,368,109,22,9,1792.5,379.0,0.015256588072122,0.0573684210526315,80baf50f-1690-4b11-ac9c-1f280e2cf9b0,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
and,2,451,64,24,9,34.0,463.0,0.0166435506241331,0.0336842105263157,a2a8d2ab-28a7-4c3a-ba2b-7eda2dfd3d40,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
decided,89,450,153,25,9,165.5,462.5,0.0173370319001386,0.0805263157894736,afab412c-c28c-4f82-8b4e-f6d0982fd1ef,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
to,267,454,39,21,9,286.5,464.5,0.0145631067961165,0.0205263157894736,4d432318-ef24-402d-a0c2-f68e0a24ce9f,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
sell,333,451,82,24,9,374.0,463.0,0.0166435506241331,0.0431578947368421,7740771a-6038-40ac-8fa6-73f88a85f03d,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
some,443,457,83,18,9,484.5,466.0,0.0124826629680998,0.0436842105263157,549996c6-f2a1-4826-a7c2-10ce40a1831b,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
of,552,452,39,23,9,571.5,463.5,0.0159500693481276,0.0205263157894736,8a1a8f21-9571-4b88-9edb-155faabb7dad,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
its,620,450,60,25,9,650.0,462.5,0.0173370319001386,0.031578947368421,f50cc798-6297-4123-8d92-1a77b9f75622,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
holdings,705,450,173,31,9,791.5,465.5,0.0214979195561719,0.0910526315789473,745dccd3-e81a-4f72-aaff-e3bd0af91a59,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
discreetly.,903,450,233,30,9,1019.5,465.0,0.0208044382801664,0.1226315789473684,a3082bf5-56b2-47a6-bda8-b8a5163f1994,the_voynich_manuscript_87,"Around 1912, the Collegio Romano was short of money and decided to sell some of its holdings discreetly."
Wilfrid,1166,450,154,25,9,1243.0,462.5,0.0173370319001386,0.0810526315789473,3f681a7b-ecb8-42fb-b6fc-4479225c9780,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
Voynich,1342,450,154,30,9,1419.0,465.0,0.0208044382801664,0.0810526315789473,940772c3-990c-4853-8127-ed028e225203,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
acquired,1520,450,174,31,9,1607.0,465.5,0.0214979195561719,0.091578947368421,0c27431f-aba1-42a1-b511-ad707f8207fe,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
30,1720,454,37,21,9,1738.5,464.5,0.0145631067961165,0.0194736842105263,13e707e7-b57b-40e5-9612-b3786d755095,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
"manuscripts,",0,540,256,31,9,128.0,555.5,0.0214979195561719,0.1347368421052631,0004a8ff-a02e-4f59-bcbc-406c3189f3f5,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
among,288,548,108,23,9,342.0,559.5,0.0159500693481276,0.0568421052631578,6d359e37-eb3c-4b83-9715-a5a582e7f5a8,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
them,421,541,85,24,9,463.5,553.0,0.0166435506241331,0.0447368421052631,44292011-dcb4-4dd4-a09e-bc3df6266cb5,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
the,531,541,61,24,9,561.5,553.0,0.0166435506241331,0.0321052631578947,d1648eac-eebb-4d9c-b9a4-07b619a7fd1d,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
manuscript,616,540,218,31,9,725.0,555.5,0.0214979195561719,0.1147368421052631,8bea34fa-2ddf-4367-8526-aa6378d8626f,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
that,861,541,83,24,9,902.5,553.0,0.0166435506241331,0.0436842105263157,f59fd3a1-1174-42e3-8519-ceaeda76a904,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
now,969,548,65,17,9,1001.5,556.5,0.0117891816920943,0.0342105263157894,fb97d776-82e7-4ab0-ba4f-ab6c6f8b3785,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
bears,1056,541,108,24,9,1110.0,553.0,0.0166435506241331,0.0568421052631578,c605a5c0-39db-4bbe-a174-a083da510d77,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
his,1189,540,63,25,9,1220.5,552.5,0.0173370319001386,0.0331578947368421,721eb48f-aabf-4af8-9f77-08947dc72669,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
name.,1277,548,101,17,9,1327.5,556.5,0.0117891816920943,0.0531578947368421,bb223d7d-6090-4410-80f8-da3084eeb085,the_voynich_manuscript_88,"Wilfrid Voynich acquired 30 manuscripts, among them the manuscript that now bears his name."
He,1409,544,41,21,9,1429.5,554.5,0.0145631067961165,0.021578947368421,8b21808b-d3ad-459a-8ca3-ac49e8387a7c,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
spent,1477,544,105,27,9,1529.5,557.5,0.0187239944521497,0.0552631578947368,2143bb29-2959-47f6-a072-8135719c94c3,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
the,1609,541,61,24,9,1639.5,553.0,0.0166435506241331,0.0321052631578947,653ffadf-2320-4af9-8134-167f5110a719,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
next,1695,544,85,21,9,1737.5,554.5,0.0145631067961165,0.0447368421052631,5b01affa-2d60-484b-93c9-e7980523f17c,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
seven,3,637,107,18,9,56.5,646.0,0.0124826629680998,0.0563157894736842,1b800e1f-d0c7-4b5a-bcfb-370d96d83509,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
years,132,637,108,23,9,186.0,648.5,0.0159500693481276,0.0568421052631578,6df5018c-32e0-40c0-b8a5-92f50ee2bd15,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
attempting,266,630,218,31,9,375.0,645.5,0.0214979195561719,0.1147368421052631,77d3babb-c76e-493a-b6d0-a4617991246e,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
to,509,634,39,21,9,528.5,644.5,0.0145631067961165,0.0205263157894736,ce815b79-02b9-428a-9a18-0c1f1d30aefa,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
interest,576,630,170,25,9,661.0,642.5,0.0173370319001386,0.0894736842105263,1bd05496-dec2-4289-929a-10c166189fa1,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
scholars,773,631,171,24,9,858.5,643.0,0.0166435506241331,0.09,e4176f68-2b3f-4050-9eb9-cc81c67221a0,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
in,972,630,40,25,9,992.0,642.5,0.0173370319001386,0.0210526315789473,5132c142-1538-4fe5-b726-c66a627f7b92,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
deciphering,1035,630,241,31,9,1155.5,645.5,0.0214979195561719,0.1268421052631579,3c7240f1-9d5e-4b95-9cf2-b93e9772773c,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
the,1301,631,61,24,9,1331.5,643.0,0.0166435506241331,0.0321052631578947,648fd8ec-d47c-4b51-b40c-8b7e88c3df73,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
script,1389,630,127,31,9,1452.5,645.5,0.0214979195561719,0.0668421052631579,0e0654fc-e383-444f-a887-d00fb7b3be8e,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
while,1540,630,108,25,9,1594.0,642.5,0.0173370319001386,0.0568421052631578,b5c8c45e-8c80-426e-922e-6338348754db,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
he,1673,631,41,24,9,1693.5,643.0,0.0166435506241331,0.021578947368421,fb2e2c3b-ecf4-439a-b85f-3573de9123ba,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
worked,1738,631,132,24,9,1804.0,643.0,0.0166435506241331,0.0694736842105263,60e2c0cd-c020-4cf0-b091-fbd0a1fc8f4b,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
to,3,725,39,21,9,22.5,735.5,0.0145631067961165,0.0205263157894736,d4c8e232-e54f-4c42-9b4e-842409c64838,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
determine,67,721,195,25,9,164.5,733.5,0.0173370319001386,0.1026315789473684,9275aeec-1580-4288-9bbe-b3c3bee99d45,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
the,289,722,61,24,9,319.5,734.0,0.0166435506241331,0.0321052631578947,b0c40c5b-da82-45f2-b2cf-a96c97b3044d,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
origins,376,721,150,31,9,451.0,736.5,0.0214979195561719,0.0789473684210526,db4694b4-10d2-4296-9c91-fccd3dc6c52d,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
of,552,723,39,23,9,571.5,734.5,0.0159500693481276,0.0205263157894736,aeab8306-3c90-4215-aefd-a8aa46044ad2,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
the,619,722,61,24,9,649.5,734.0,0.0166435506241331,0.0321052631578947,48920b93-a9e7-423a-af54-0fdfc10d5c67,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
manuscript.,704,721,234,31,9,821.0,736.5,0.0214979195561719,0.1231578947368421,85409472-400b-48c2-a442-2bf77f801af0,the_voynich_manuscript_89,He spent the next seven years attempting to interest scholars in deciphering the script while he worked to determine the origins of the manuscript.
In,971,725,41,21,9,991.5,735.5,0.0145631067961165,0.021578947368421,b2bad35c-5857-49e0-8a7c-681c2a8982ae,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
"1930,",1037,725,99,25,9,1086.5,737.5,0.0173370319001386,0.0521052631578947,c6e753fd-b5a4-43b6-8a19-f247cc59a850,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
after,1168,723,105,23,9,1220.5,734.5,0.0159500693481276,0.0552631578947368,a6d31f6a-24b1-4fd9-82b0-e085dc0f7afa,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
Wilfrid's,1298,721,196,25,9,1396.0,733.5,0.0173370319001386,0.1031578947368421,06a75270-8241-40fc-949f-e5cf9de470b6,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
"death,",1519,722,123,28,9,1580.5,736.0,0.0194174757281553,0.0647368421052631,b22ae85c-d5a3-4838-9017-b12c5f20ca38,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
the,1675,722,61,24,9,1705.5,734.0,0.0166435506241331,0.0321052631578947,ace4e66d-0f31-47db-a086-9fa644deaf12,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
manuscript,0,811,218,31,9,109.0,826.5,0.0214979195561719,0.1147368421052631,972ff031-5a00-4157-a725-dc476598b7e6,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
was,242,818,64,18,9,274.0,827.0,0.0124826629680998,0.0336842105263157,0c650463-57ee-4a5d-b468-3e1b7b3767f5,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
inherited,334,811,194,25,9,431.0,823.5,0.0173370319001386,0.1021052631578947,e9aee0b6-a187-4a00-8e06-4a498bb5ac53,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
