words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
a,112,98,19,17,9,121.5,106.5,0.0117891816920943,0.01,28f8a39d-e480-47de-b5f0-f209a6b0caf8,prisoners_dilemma_92,"First, it can be done with a strategy that maximizes expected payoff."
strategy,157,94,172,27,9,243.0,107.5,0.0187239944521497,0.0905263157894736,c4d0fe96-1de9-46f1-963d-4da08df32f66,prisoners_dilemma_92,"First, it can be done with a strategy that maximizes expected payoff."
that,355,91,83,24,9,396.5,103.0,0.0166435506241331,0.0436842105263157,1960c0dd-67e6-4952-ba9c-d97db096792d,prisoners_dilemma_92,"First, it can be done with a strategy that maximizes expected payoff."
maximizes,462,90,196,25,9,560.0,102.5,0.0173370319001386,0.1031578947368421,ec3a001b-5ebf-4b8f-9188-ce199dcf2a53,prisoners_dilemma_92,"First, it can be done with a strategy that maximizes expected payoff."
expected,684,91,174,30,9,771.0,106.0,0.0208044382801664,0.091578947368421,5774385d-4574-44d6-925e-44f8d5f74d45,prisoners_dilemma_92,"First, it can be done with a strategy that maximizes expected payoff."
payoff.,880,92,146,29,9,953.0,106.5,0.0201109570041608,0.0768421052631578,3b8d8d41-c9d3-4ce7-aff4-db002fc9a063,prisoners_dilemma_92,"First, it can be done with a strategy that maximizes expected payoff."
That,1058,91,84,24,9,1100.0,103.0,0.0166435506241331,0.0442105263157894,1f440621-2724-4ab1-b8b0-c6bd14363291,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
"is,",1170,90,54,29,9,1197.0,104.5,0.0201109570041608,0.0284210526315789,c91aa4ad-f371-47a9-ace5-e4a38e76596a,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
if,1258,90,37,25,9,1276.5,102.5,0.0173370319001386,0.0194736842105263,4484442f-3aa4-41c4-806b-c3434238cd5d,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
the,1323,91,61,24,9,1353.5,103.0,0.0166435506241331,0.0321052631578947,3d28a03e-5d22-4369-b5e7-9bfeefc760a5,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
statistical,1411,90,236,25,9,1529.0,102.5,0.0173370319001386,0.1242105263157894,5130d67e-b2b7-4303-843c-70bfd73c93f0,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
distribution,1,180,263,25,9,132.5,192.5,0.0173370319001386,0.1384210526315789,149636e2-9635-4633-87f3-fa0c8135eb1a,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
of,288,182,39,23,9,307.5,193.5,0.0159500693481276,0.0205263157894736,7676ebf6-737e-4966-b748-f75c7d9b0659,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
opposing,354,180,174,31,9,441.0,195.5,0.0214979195561719,0.091578947368421,552012c5-7a08-4e4c-abcc-312b971d0a71,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
strategies,553,180,215,31,9,660.5,195.5,0.0214979195561719,0.1131578947368421,b79bfa5a-48a6-41de-b5b6-732f04750002,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
can,794,188,64,17,9,826.0,196.5,0.0117891816920943,0.0336842105263157,f8657751-a8a2-4a65-8790-4628059d9455,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
be,880,181,42,24,9,901.0,193.0,0.0166435506241331,0.0221052631578947,5631b0d5-15cc-4292-953d-58dedd012e8e,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
determined,947,180,219,25,9,1056.5,192.5,0.0173370319001386,0.1152631578947368,2cd25661-95e2-40eb-ad87-421ff420b199,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
an,1190,188,42,17,9,1211.0,196.5,0.0117891816920943,0.0221052631578947,818fb7ea-a7e3-4869-a5fd-09eadca92914,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
optimal,1256,180,149,31,9,1330.5,195.5,0.0214979195561719,0.0784210526315789,cbc09f30-6eb2-4d49-9d15-f4d0a2296fcb,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
counter-strategy,1432,184,349,27,9,1606.5,197.5,0.0187239944521497,0.1836842105263157,b0e55f28-22ef-47ea-9dca-241c849e5b0c,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
can,1806,188,64,17,9,1838.0,196.5,0.0117891816920943,0.0336842105263157,9e4c4fac-8cf2-40e3-a227-a668ef58867f,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
be,0,271,42,24,9,21.0,283.0,0.0166435506241331,0.0221052631578947,b18a899c-f86f-406e-8c78-53d1113d6ec5,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
derived,67,270,153,25,9,143.5,282.5,0.0173370319001386,0.0805263157894736,766780fc-146d-42dc-ac76-e6c4bea21b57,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
analytically.,244,270,276,30,9,382.0,285.0,0.0208044382801664,0.1452631578947368,25c71ba4-a473-406a-a243-5e09d9baf123,prisoners_dilemma_93,"That is, if the statistical distribution of opposing strategies can be determined an optimal counter-strategy can be derived analytically."
"Second,",552,271,144,28,9,624.0,285.0,0.0194174757281553,0.0757894736842105,205bd5b0-4e85-43ac-90f3-2ef644ba6229,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
a,728,278,19,17,9,737.5,286.5,0.0117891816920943,0.01,cbfd51c7-0be6-4c8b-a4b6-f8395e0be9c1,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
computer,772,274,171,27,9,857.5,287.5,0.0187239944521497,0.09,6eee7c7e-381f-44d8-89cd-0d6b1aac0817,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
simulation,971,270,217,25,9,1079.5,282.5,0.0173370319001386,0.1142105263157894,0d742512-b2ef-494d-a911-7bfc5588aee1,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
to,1213,274,39,21,9,1232.5,284.5,0.0145631067961165,0.0205263157894736,77b368ed-5279-48e2-b673-efdad214ec70,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
predict,1276,270,152,31,9,1352.0,285.5,0.0214979195561719,0.08,9dd1b0b2-6639-4782-b5ff-228828d3c237,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
outcomes,1454,274,172,21,9,1540.0,284.5,0.0145631067961165,0.0905263157894736,a1abb833-dbe6-4667-94c0-851e8f2a27b9,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
of,1652,272,39,23,9,1671.5,283.5,0.0159500693481276,0.0205263157894736,28bd0dd5-fa41-4231-a9b6-d971d8e7f6b9,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
populations,0,360,240,31,9,120.0,375.5,0.0214979195561719,0.1263157894736842,8bf3c176-3923-4e39-b5f2-f118216ad2b8,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
has,265,361,63,24,9,296.5,373.0,0.0166435506241331,0.0331578947368421,263229b2-3ec5-4b05-ac94-95492992cb9e,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
been,352,361,88,24,9,396.0,373.0,0.0166435506241331,0.0463157894736842,eea5d6e3-4958-4876-a752-9fd1221cc50b,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
"made,",462,361,102,28,9,513.0,375.0,0.0194174757281553,0.0536842105263157,fd150da6-142c-4dfb-b5fd-7d3916aef32b,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
where,594,361,108,24,9,648.0,373.0,0.0166435506241331,0.0568421052631578,c536f330-280d-4e8f-8a06-9b5b73b66695,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
individuals,730,360,236,25,9,848.0,372.5,0.0173370319001386,0.1242105263157894,cdd9b2ae-c445-478e-8529-4967e9963e87,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
with,990,360,88,25,9,1034.0,372.5,0.0173370319001386,0.0463157894736842,a4ceed09-9ad2-467a-b59a-6ce42e991040,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
low,1103,361,63,24,9,1134.5,373.0,0.0166435506241331,0.0331578947368421,d2714938-d28e-4bf8-b1e1-7a3eb1f26491,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
scores,1191,367,127,18,9,1254.5,376.0,0.0124826629680998,0.0668421052631579,237db761-2a42-4033-9d8d-e7ac0c54d9eb,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
die,1343,360,63,25,9,1374.5,372.5,0.0173370319001386,0.0331578947368421,1f4fcd66-ab6e-42cd-a9b1-82a2fdce34b6,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
"off,",1432,362,78,27,9,1471.0,375.5,0.0187239944521497,0.0410526315789473,9610c577-da56-4eab-822e-70394a19cde4,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
and,1542,361,64,24,9,1574.0,373.0,0.0166435506241331,0.0336842105263157,7ff755e3-e990-444a-8052-12b9ddb02301,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
those,1631,361,105,24,9,1683.5,373.0,0.0166435506241331,0.0552631578947368,0fdbc1d4-663d-4496-80c4-92d8b541bbf8,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
with,1760,360,88,25,9,1804.0,372.5,0.0173370319001386,0.0463157894736842,2bf80188-88d0-4643-b9c1-13fe0d99c041,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
high,1,450,87,31,9,44.5,465.5,0.0214979195561719,0.0457894736842105,38e5cd8f-4d78-4146-9ed4-0ef7e93dfb01,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
scores,113,457,127,18,9,176.5,466.0,0.0124826629680998,0.0668421052631579,52f45e11-e591-4cdc-a06e-a89f35c154e9,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
reproduce.,266,451,210,30,9,371.0,466.0,0.0208044382801664,0.1105263157894736,95b6375b-ea13-42c9-a768-94c846235727,prisoners_dilemma_94,"Second, a computer simulation to predict outcomes of populations has been made, where individuals with low scores die off, and those with high scores reproduce."
The,508,451,62,24,9,539.0,463.0,0.0166435506241331,0.0326315789473684,ccfb149d-ac74-4785-8096-8633a6e80da1,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
mix,594,450,66,25,9,627.0,462.5,0.0173370319001386,0.0347368421052631,7b5d6111-daf7-45c0-a67c-65d92c68e463,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
of,684,452,39,23,9,703.5,463.5,0.0159500693481276,0.0205263157894736,fdcffa85-a46a-4703-9dc0-d68c360cc934,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
strategies,751,450,215,31,9,858.5,465.5,0.0214979195561719,0.1131578947368421,c0424568-6a75-4263-9b3b-e233e655de20,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
in,994,450,40,25,9,1014.0,462.5,0.0173370319001386,0.0210526315789473,4b54d4b9-d6dc-4d67-b62a-e20a34419eee,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
the,1059,451,61,24,9,1089.5,463.0,0.0166435506241331,0.0321052631578947,d9b92f34-5066-46cd-8012-133b628a9431,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
final,1147,450,104,25,9,1199.0,462.5,0.0173370319001386,0.0547368421052631,6110510a-f425-49f4-958c-d3ffcc4a4ca1,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
population,1276,450,220,31,9,1386.0,465.5,0.0214979195561719,0.1157894736842105,f1eb3b22-1f92-40b8-9efa-5a1dfeed0939,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
generally,1520,451,195,30,9,1617.5,466.0,0.0208044382801664,0.1026315789473684,dec7b48e-69b9-4ad0-8d2b-a79f5e3ce978,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
depends,1739,451,151,30,9,1814.5,466.0,0.0208044382801664,0.0794736842105263,767f50a5-73a8-4da4-bcd1-4e5daa765745,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
on,2,548,42,17,9,23.0,556.5,0.0117891816920943,0.0221052631578947,df709c1c-517f-4349-9820-4fc701804f4a,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
the,69,541,61,24,9,99.5,553.0,0.0166435506241331,0.0321052631578947,2984d6a0-d685-43ec-bef4-4bc3512896fb,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
mix,154,540,66,25,9,187.0,552.5,0.0173370319001386,0.0347368421052631,b011896a-61f9-4f5d-b9a9-e350eda05e2d,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
in,246,540,40,25,9,266.0,552.5,0.0173370319001386,0.0210526315789473,65e40b4e-fb93-4b82-aac8-39059e43b951,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
the,311,541,61,24,9,341.5,553.0,0.0166435506241331,0.0321052631578947,42a51a13-994a-4f58-9213-bb2ee580111f,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
initial,400,540,147,25,9,473.5,552.5,0.0173370319001386,0.0773684210526315,a5f42a77-18dc-41e6-8fce-9c94445d6c33,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
population.,572,540,234,31,9,689.0,555.5,0.0214979195561719,0.1231578947368421,3f2b7bb5-a5ed-4ffa-9a41-a750ba349879,prisoners_dilemma_95,The mix of strategies in the final population generally depends on the mix in the initial population.
The,838,541,62,24,9,869.0,553.0,0.0166435506241331,0.0326315789473684,9b6e8219-7c7f-4a4b-9f5c-7939fda8bd3f,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
introduction,928,540,260,25,9,1058.0,552.5,0.0173370319001386,0.1368421052631579,cd1e45f2-8e13-4082-857d-e8e50af817ad,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
of,1212,542,39,23,9,1231.5,553.5,0.0159500693481276,0.0205263157894736,ec15a051-5aa8-4747-aaee-c8eb4f43bdc9,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
mutation,1276,540,176,25,9,1364.0,552.5,0.0173370319001386,0.0926315789473684,89eae54d-84c6-4eba-9a85-ee4d99a7ef86,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
(random,1484,541,144,27,9,1556.0,554.5,0.0187239944521497,0.0757894736842105,25ec2aef-071d-4d80-9711-57b142a867e8,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
variation,1650,540,198,25,9,1749.0,552.5,0.0173370319001386,0.1042105263157894,69239def-b823-48c0-921e-d100e4f9361c,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
during,1,630,131,31,9,66.5,645.5,0.0214979195561719,0.0689473684210526,e079d4b8-dd37-4c00-9770-0a155c1c174d,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
reproduction),156,630,274,31,9,293.0,645.5,0.0214979195561719,0.1442105263157894,e4338dfa-a0b3-4a40-982a-26d3aa5b3632,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
lessens,465,631,149,24,9,539.5,643.0,0.0166435506241331,0.0784210526315789,76e1f09c-b776-432d-ad3c-ab09d7116941,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
the,641,631,61,24,9,671.5,643.0,0.0166435506241331,0.0321052631578947,868e5b60-5444-4029-af77-f239c4c42204,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
dependency,727,631,218,30,9,836.0,646.0,0.0208044382801664,0.1147368421052631,b4311db4-16e3-4399-9eab-dbcf66178e3a,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
on,970,638,42,17,9,991.0,646.5,0.0117891816920943,0.0221052631578947,b773261f-d0fa-4918-a4a8-b632013c744f,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
the,1037,631,61,24,9,1067.5,643.0,0.0166435506241331,0.0321052631578947,4b93bc6c-6986-4681-96f5-77b570c72ecc,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
initial,1126,630,147,25,9,1199.5,642.5,0.0173370319001386,0.0773684210526315,54a58786-3838-48d3-8c9b-5564e2e1fab6,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
population.,1298,630,234,31,9,1415.0,645.5,0.0214979195561719,0.1231578947368421,556ad35b-716a-4c90-a261-1d0794bbb4ba,prisoners_dilemma_96,The introduction of mutation (random variation during reproduction) lessens the dependency on the initial population.
Although,66,722,176,30,9,154.0,737.0,0.0208044382801664,0.0926315789473684,2014cdbd-9b6f-4bcb-a685-a6296d390b16,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
tit,267,721,61,25,9,297.5,733.5,0.0173370319001386,0.0321052631578947,e4660901-f632-4eb8-91aa-29eb91fc3394,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
for,355,723,60,23,9,385.0,734.5,0.0159500693481276,0.031578947368421,11b24a2b-5da1-4bb5-aaa9-e30fd182b979,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
tat,443,725,61,21,9,473.5,735.5,0.0145631067961165,0.0321052631578947,96721251-dab7-43f6-b046-96db2c9ef9b3,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
is,532,721,38,25,9,551.0,733.5,0.0173370319001386,0.02,8170df48-2cc1-4e1a-b5f0-6884dde5be1d,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
considered,596,721,218,25,9,705.0,733.5,0.0173370319001386,0.1147368421052631,6ed4408b-0b5b-4ed1-94f3-18e3ca32d48a,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
to,839,725,39,21,9,858.5,735.5,0.0145631067961165,0.0205263157894736,f08ff8ed-aa71-4445-bae6-204bfea14ca8,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
be,902,722,42,24,9,923.0,734.0,0.0166435506241331,0.0221052631578947,38726d29-8278-4188-b8ee-98970528cc22,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
the,971,722,61,24,9,1001.5,734.0,0.0166435506241331,0.0321052631578947,0de2fa43-25bd-4a15-a38d-ae63212b20a9,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
most,1056,725,86,21,9,1099.0,735.5,0.0145631067961165,0.0452631578947368,e1a8d5cf-4279-491b-b3e1-123826e0ac3a,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
robust,1168,722,128,24,9,1232.0,734.0,0.0166435506241331,0.0673684210526315,5f8549ba-96d4-48cd-bc0d-526030fb6928,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
basic,1320,721,108,25,9,1374.0,733.5,0.0173370319001386,0.0568421052631578,a7bdbf6c-086d-4030-9661-17e854652f94,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
"strategy,",1455,725,187,27,9,1548.5,738.5,0.0187239944521497,0.0984210526315789,3391db71-6536-4a91-81f4-9041389856e5,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
a,1674,729,19,17,9,1683.5,737.5,0.0117891816920943,0.01,29dba340-227f-4d7b-9c40-1f28095f3cbb,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
team,1719,725,85,21,9,1761.5,735.5,0.0145631067961165,0.0447368421052631,af750db6-bc86-4225-860e-39ce7feabf6f,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
from,3,813,85,23,9,45.5,824.5,0.0159500693481276,0.0447368421052631,5bc79152-43b8-42fa-ba28-769df397d1d3,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
Southampton,112,812,240,30,9,232.0,827.0,0.0208044382801664,0.1263157894736842,98ce206d-76eb-40ab-a74f-afb56ca8ea39,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
University,374,811,219,30,9,483.5,826.0,0.0208044382801664,0.1152631578947368,5a9e4059-7ef5-4346-9fb4-b585611728fd,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
in,620,811,40,25,9,640.0,823.5,0.0173370319001386,0.0210526315789473,81e7214f-f3a7-4dbe-a958-255dc8cd4db9,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
England,684,812,152,30,9,760.0,827.0,0.0208044382801664,0.08,f0a43794-c3ee-4541-b1fe-ae6e233b4df6,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
introduced,862,811,216,25,9,970.0,823.5,0.0173370319001386,0.1136842105263157,f5ffcd77-e7ec-4836-9c60-c1832049ad4f,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
a,1102,819,19,17,9,1111.5,827.5,0.0117891816920943,0.01,bd0e7766-941d-4074-9ba8-c58a01566071,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
new,1145,819,65,17,9,1177.5,827.5,0.0117891816920943,0.0342105263157894,6463822f-4de1-4444-9e71-a4beb709e1f7,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
strategy,1235,815,172,27,9,1321.0,828.5,0.0187239944521497,0.0905263157894736,35de774a-2353-4064-90d8-bad353bd88e9,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
at,1432,815,40,21,9,1452.0,825.5,0.0145631067961165,0.0210526315789473,f5775965-3024-4095-b77c-4c981465ac92,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
the,1499,812,61,24,9,1529.5,824.0,0.0166435506241331,0.0321052631578947,f1e32c28-ecdf-4956-9b25-978021d0e008,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
20th-,1586,812,102,24,9,1637.0,824.0,0.0166435506241331,0.0536842105263157,728f05f5-435c-42a2-b726-50487f1f92b4,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
